capítulo,texto,#palavras,#unicas,#pontos_interrogacao,#pontos_exclamacao,#nomes,#adjectivos,#adverbios,#verbos,diversidade_lexical,densidade_lexical,sentimento,sent_score,summarizador
CAPÍTULO XI,"Que não se aflija, porque eu sou sempre a mesma.",10,10,0,0,0,0,2,1,3,30.0,NEUTRAL,0.5146352052688599,Não se apresse.
CAPÍTULO XI,"Que não venha cá, porque isso seria inútil, e muito perigoso.",11,11,0,0,0,2,3,1,6,54.54545454545455,NEUTRAL,0.46977317333221436,"Não venha aqui, pois isso é muito perigoso."
CAPÍTULO XI,"Que vá ver-me ao Porto, que hei de arranjar modo de lhe falar.",13,12,0,0,1,0,0,4,5,38.46153846153846,NEUTRAL,0.55857253074646,"Vá a um porto, que é a sua casa,"
CAPÍTULO XI,"Diga-lhe isto, sim? — Sim, minha senhora. — Não se esqueça, não?",10,10,2,0,1,0,4,1,6,60.0,NEUTRAL,0.4270775616168976,Diga à senhora que você está certa.
CAPÍTULO XI,"Que não venha cá, de modo nenhum.",7,7,0,0,1,0,2,1,4,57.142857142857146,NEUTRAL,0.47366970777511597,"Não venha aqui, de modo"
CAPÍTULO XI,"É impossível fugir, e vou muito acompanhada.",7,7,0,0,0,2,1,2,5,71.42857142857143,NEUTRAL,0.4717663824558258,Vá devagar.
CAPÍTULO XI,"Vai o primo Baltasar e as minhas primas, e o meu pai, e não sei quantos criados de bagagem e de liteiras.",22,17,0,0,5,0,1,2,8,36.36363636363637,NEGATIVE,0.5145599842071533,"Se você não sabe quantos criados de bagagem você tem, e não se sabe quantos são criados"
CAPÍTULO XI,Tirar-me no caminho é uma loucura com resultados funestos.,9,9,0,0,3,1,0,0,4,44.44444444444444,NEUTRAL,0.397002637386322,Não se apresse.
CAPÍTULO XI,"Diga-lhe tudo, sim?",3,3,1,0,0,0,1,0,1,33.333333333333336,NEUTRAL,0.5856723785400391,Pegue
CAPÍTULO XI,"Joaquina disse fora da porta: — Menina, olhe que a prioresa anda a procurá-la. — Adeus, adeus — disse Teresa, sobressaltada. — Tome lá esta lembrança como prova da minha gratidão.",27,24,0,0,7,0,2,7,16,59.25925925925926,NEUTRAL,0.6138081550598145,"Olhe para a prioresa e disse: — Olhe para a prioresa e disse: — Adeus, adeus — disse Teresa — e"
CAPÍTULO XI,"E tirou do dedo um anel de ouro, que ofereceu a Mariana. — Não aceito, minha senhora. — Porque não aceita? — Porque não fiz nenhum favor a vossa Excelência.",27,24,1,0,6,0,3,5,14,51.851851851851855,NEUTRAL,0.69731205701828,"E ainda tirou um anel de ouro, que ofereceu a Mariana. E disse: — Não aceito, minha senhora."
CAPÍTULO XI,Se receber alguma paga há de ser de quem me cá mandou.,12,11,0,0,1,0,1,3,5,41.666666666666664,NEUTRAL,0.6699849963188171,"Se quiser receber alguma paga, é só mandar a sua"
CAPÍTULO XI,"Fique com Deus, minha senhora, e oxalá que seja feliz.",10,10,0,0,2,1,1,0,4,40.0,NEUTRAL,0.5383714437484741,Fique com Deus e oxalá que
CAPÍTULO XI,"Saiu Teresa, e Joaquina entrou na grade. — Já te vais embora, Mariana? — Vou, pois tenho pressa; um dia virei conversar mais contigo.",22,22,1,0,3,1,1,4,9,40.90909090909091,NEUTRAL,0.5260499119758606,Vá embora.
CAPÍTULO XI,"Adeus, Joaquina. — Pois não me contas o que se passa?",10,10,1,0,1,0,2,1,4,40.0,NEUTRAL,0.47844839096069336,"Adeus, Joaquina."
CAPÍTULO XI,O amor da fidalga está por perto?,7,7,1,0,2,0,1,0,3,42.857142857142854,NEUTRAL,0.6133397817611694,Esteja por perto.
CAPÍTULO XI,"Conta, que eu não digo nada, rapariga! — Para a próxima, para a próxima; obrigada, Joaquininha.",15,13,0,1,3,0,1,3,7,46.666666666666664,NEUTRAL,0.6496385931968689,"Não diga nada, rapariga!"
CAPÍTULO XI,"Mariana, durante a veloz caminhada, foi repetindo o recado da fidalga; e se alguma vez se distraía deste exercício de memória, era para pensar nas feições da amada do seu hóspede, e dizer, como em segredo, ao seu coração: Não lhe bastava ser fidalga e rica: é, para além disso, linda como nunca vi outra!",55,47,0,1,11,4,3,7,25,45.45454545454545,NEUTRAL,0.6340145468711853,"Faça o exercício da fidalga, e diga ao seu coração:"
CAPÍTULO XI,"E o coração da pobre rapariga, avergando ao que a consciência lhe ia dizendo, chorava.",15,15,0,0,3,1,0,3,7,46.666666666666664,NEGATIVE,0.4568535089492798,"E o coração da rapariga, avergando ao que"
CAPÍTULO XI,"Simão, de uma fresta do postigo do seu quarto, espreitava ao longo do caminho, ou escutava à espera de ouvir a estropeada da égua.",24,21,0,0,8,0,0,3,11,45.833333333333336,NEGATIVE,0.6297878623008728,A estropeada da égua despreitava ao longo do caminho.
CAPÍTULO XI,"Ao avistar a Mariana, desceu ao quintal, desprezando cautelas e esquecido já da ferida, cuja crise de perigo piorara naquele dia, que era o oitavo depois do tiro.",28,28,0,0,7,1,2,5,15,53.57142857142857,NEGATIVE,0.8137176036834717,"Avistando a Mariana, desceu ao quintal, ignorando cautelas e esquecido já da ferida."
CAPÍTULO XI,"A filha do ferrador deu-lhe o recado, sem alteração de palavras.",11,11,0,0,5,0,0,1,6,54.54545454545455,NEUTRAL,0.4893704354763031,O ferrador deu o recado.
CAPÍTULO XI,"Simão escutara-a placidamente até ao ponto em que ela lhe disse que o primo Baltasar a acompanhava ao Porto. — O primo Baltasar! — murmurou ele com um sorriso sinistro. — Sempre esse primo Baltasar, cavando a sua sepultura e a minha! — A sua, fidalgo? — exclamou João da Cruz. — Morra ele, que o levem trinta milhões de diabos!",55,43,1,3,8,1,2,7,18,32.72727272727273,NEGATIVE,0.43617579340934753,"O primo Baltasar, cavando a sua sepultura e a minha, fidalgo."
CAPÍTULO XI,Mas vossa senhoria há de viver enquanto eu for João.,10,10,0,0,1,0,1,3,5,50.0,NEUTRAL,0.43409112095832825,Não se esqueça de que você
CAPÍTULO XI,"Deixe-a ir para o Porto, que não há perigos no convento.",11,11,0,0,2,0,1,3,6,54.54545454545455,NEUTRAL,0.44041818380355835,Deixe a moça ir para o convento.
CAPÍTULO XI,"De hora a hora, Deus melhora.",6,5,0,0,3,0,0,0,3,50.0,POSITIVE,0.46597352623939514,"De vez em quando,"
CAPÍTULO XI,"O senhor doutor vai para Coimbra, está por lá algum tempo, e às duas por três, quando o velho menos esperar, a fidalguinha foge- lhe, e é logo sua, tão certo como esta luz que nos ilumina. — Eu hei de vê-la antes de partir para Coimbra — disse Simão. — Olhe que ela recomendou-me muito que não fosse lá — acudiu Mariana. — Por causa do primo? — disse o académico ironicamente. — Acho que sim, e por talvez não servir de nada lá ir vossa senhoria — respondeu timidamente a rapariga. — Mas se quiser — bradou mestre João — rouba-se a rapariga no caminho.",96,77,1,0,14,1,14,19,48,50.0,NEGATIVE,0.5275655388832092,"O senhor doutor vai para Coimbra, e às duas por três, quando o velho menos esperar, a fidalguinha foge-lhe. — Olhe para a fidalguinha e disse Simão. — Olhe para a fidalguinha e disse o académico. — Não se aproxime dela."
CAPÍTULO XI,"E não é preciso dizer mais nada. — Meu pai, não meta este senhor em sarilhos maiores! — disse Mariana. — Não, menina — atalhou Simão -, eu é que não quero meter ninguém em mais sarilhos.",32,26,0,1,5,2,5,6,18,56.25,NEUTRAL,0.5306288003921509,Não mexa ninguém em sarilhos maiores.
CAPÍTULO XI,"Com a minha desgraça, por maior que ela seja, hei de eu lutar sozinho.",14,14,0,0,1,2,0,3,6,42.857142857142854,NEGATIVE,0.4388684928417206,Não se apresse.
CAPÍTULO XI,"João da Cruz, assumindo uma gravidade de que a sua figura raras vezes se enobrecia, disse: — Senhor Simão, vossa senhoria não sabe nada do mundo.",25,25,0,0,5,1,1,3,10,40.0,NEGATIVE,0.4481092691421509,"A voz de João da Cruz, assumindo uma gravidade incomum, disse: — Senhor Simão, vossa senhoria não sabe nada"
CAPÍTULO XI,"Não meta sozinho a cabeça em trabalhos, que eles, como se que diz, quando prejudicam um homem, não lhe deixam tomar fôlego.",22,21,0,0,5,0,4,4,13,59.09090909090909,NEGATIVE,0.3592398166656494,Não faça trabalho.
CAPÍTULO XI,"Eu sou um rústico; mas, a bem dizer, estou como aquele que dizia que o mal dos seus burrinhos fora ele que os fizera.",24,22,0,0,3,1,2,2,8,33.333333333333336,NEGATIVE,0.5900174379348755,Não sou rústico.
CAPÍTULO XI,"Paixões, que as leve o diabo, e mais quem com elas engorda.",12,12,0,0,1,0,1,2,4,33.333333333333336,NEGATIVE,0.3744626045227051,Que tal fazer uma caça ao tesouro?
CAPÍTULO XI,"Por causa de uma mulher, ainda que ela seja filha do rei, não se há de um homem pôr a perder.",21,20,0,0,5,0,2,3,10,47.61904761904762,NEUTRAL,0.38077253103256226,Não se pode pôr a perder.
CAPÍTULO XI,"Mulheres há tantas como a praga, e são como as rãs do charco, que mergulha uma, e aparecem quatro à tona da água.",23,21,0,0,5,0,1,3,9,39.130434782608695,NEGATIVE,0.48763492703437805,"A praga é uma das muitas mulheres, e ela é a rainha do banho."
CAPÍTULO XI,"Um homem rico e fidalgo como vossa senhoria onde quer topa uma com palmo de cara como se quer, e um dote de encher o olho.",26,22,0,0,7,1,1,4,13,50.0,NEGATIVE,0.4988449811935425,Este homem é um rico e fidalgo como vossa senhoria.
CAPÍTULO XI,"Deixe-a ir com Deus ou com a breca, que ela, se tiver de ser sua, à mão lhe há de vir dar, tanto faz andar para trás como para diante, é ditado dos antigos.",34,31,0,0,4,0,3,8,15,44.11764705882353,NEGATIVE,0.33904895186424255,"Deixe a breca, se tiver de ser sua, à mão, sempre à mão."
CAPÍTULO XI,"Olhe que isto não é medo, fidalgo; tome sentido, que João da Cruz sabe o que é pôr dois homens a olhar o céu- estrelo de uma vez só, e não sabe o que é medo.",36,26,0,0,7,0,3,5,15,41.666666666666664,NEGATIVE,0.6412415504455566,"Olhe para o céu- estrelo, e não se esqueça de que o céu- estrelo não é medo, fidalgo."
CAPÍTULO XI,"Se o senhor quer sair à estrada e tirar a tal pessoa ao pai, ao primo e a um regimento, se for necessário, eu monto a égua, e daqui a três horas estou de volta com quatro homens, que são como quatro dragões.",43,36,0,0,11,1,2,4,18,41.86046511627907,NEGATIVE,0.670107364654541,"Se o senhor quer que eu monto a égua, monto a égua e daqui a três horas estou de volta com quatro homens, que são como quatro dragões."
CAPÍTULO XI,"Simão olhou para os olhos chamejantes do ferrador, e Mariana exclamou, juntando as mãos sobre o seio: — Meu pai, não lhe dê esses conselhos! — Cala-te aí, rapariga! — disse mestre João. — Vai tirar a sela à égua e põe-na no sítio.",40,39,0,2,11,1,2,8,22,55.0,NEUTRAL,0.3873639404773712,"O ferrador, com as mãos sobre o seio, disse: — Não lhe dê conselhos! — disse o mestre João."
CAPÍTULO XI,"Não és aqui chamada. — Não vá aflita, senhora Mariana — disse Simão à rapariga, que se retirava amargurada. — Eu não aproveito nenhum dos conselhos do seu pai.",26,25,0,0,4,1,4,5,14,53.84615384615385,NEGATIVE,0.6051207184791565,Não se apresse.
CAPÍTULO XI,"Ouço-o com boa vontade, porque sei que quer o meu bem; mas hei de fazer o que a honra e o coração me aconselharem.",24,21,0,0,4,1,0,5,10,41.666666666666664,NEUTRAL,0.5221680402755737,Ouça o seu coração.
CAPÍTULO XI,"Ao anoitecer, Simão, como estava sozinho, escreveu uma longa carta, da qual extraímos os seguintes pontos: Considero-te perdida, Teresa.",19,19,0,0,3,3,0,3,9,47.36842105263158,NEGATIVE,0.5819780826568604,"O Simão, em sua casa, escreveu uma carta a si mesmo, dizendo que se achava"
CAPÍTULO XI,O sol de amanhã pode ser que eu o não veja.,11,11,0,0,1,0,2,3,6,54.54545454545455,NEUTRAL,0.4230857193470001,O sol do sol pode ser visto de qualquer lugar
CAPÍTULO XI,"Tudo, à minha volta, tem uma cor de morte.",9,9,0,0,3,0,0,1,4,44.44444444444444,NEUTRAL,0.36550015211105347,Entenda que tudo que você tem
CAPÍTULO XI,Parece que o frio da minha sepultura está-me a passar para o sangue e para os ossos.,17,15,0,0,4,0,0,3,7,41.1764705882353,NEGATIVE,0.6020272374153137,Deixe o frio da sepultura passar para o sangue e para os ossos.
CAPÍTULO XI,Não posso ser o que tu querias que eu fosse.,10,9,0,0,0,0,1,2,3,30.0,NEUTRAL,0.4546327590942383,Não se esqueça de que você
CAPÍTULO XI,A minha paixão não se conforma com a desgraça.,9,9,0,0,2,0,1,1,4,44.44444444444444,NEUTRAL,0.4620545208454132,Acredite que você não se conforma
CAPÍTULO XI,Eras a minha vida: tinha a certeza de que as contrariedades me não privavam de ti.,16,14,0,0,3,0,1,2,6,37.5,NEUTRAL,0.4553864002227783,Entenda que as contrariedades não privavam de ti.
CAPÍTULO XI,Só o receio de te perder me mata.,8,8,0,0,1,0,1,2,4,50.0,NEUTRAL,0.44381314516067505,Só se tiver medo de se perder
CAPÍTULO XI,O que me resta do passado é a coragem de ir buscar uma morte digna de mim e de ti.,20,18,0,0,3,1,0,2,6,30.0,NEGATIVE,0.47753310203552246,Tente encontrar a morte que me resta do passado.
CAPÍTULO XI,"Se tens força para uma agonia lenta, eu não posso com ela.",12,12,0,0,2,1,1,2,6,50.0,NEUTRAL,0.3964444696903229,Não se apresse.
CAPÍTULO XI,Poderia viver com a paixão infeliz; mas este rancor sem vingança é um inferno.,14,14,0,0,4,1,0,2,7,50.0,NEUTRAL,0.5099323987960815,Este rancor sem vingança é um inferno.
CAPÍTULO XI,Mo entanto não hei de dar barata a vida.,9,9,0,0,2,1,1,2,6,66.66666666666667,NEUTRAL,0.4781132638454437,"Se não puder comprar, não he"
CAPÍTULO XI,"Ficarás sem mim, Teresa; mas não haverá nenhum infame que te persiga depois da minha morte.",16,16,0,0,2,0,3,2,7,43.75,NEUTRAL,0.47503235936164856,Não te perturbe depois da minha morte.
CAPÍTULO XI,Tenho ciúmes de todas as tuas horas.,7,7,0,0,2,0,0,1,3,42.857142857142854,NEUTRAL,0.3832601010799408,Tenho ciúmes de tu
CAPÍTULO XI,"Hás de pensar com muita saudade no teu esposo do Céu, e nunca tirarás de mim os olhos da tua alma para veres ao pé de ti o miserável que nos matou a realidade de tantas esperanças formosas.",38,35,0,0,8,2,1,3,14,36.8421052631579,NEGATIVE,0.4187019467353821,Tenha muito cuidado com o seu esposo do Céu.
CAPÍTULO XI,"Verás esta carta quando eu estiver num outro mundo, esperando as orações das tuas lágrimas.",15,15,0,0,4,0,1,2,7,46.666666666666664,NEUTRAL,0.4998084306716919,Comece com esta carta quando você estiver num outro mundo.
CAPÍTULO XI,As orações!,2,2,0,1,1,0,0,0,1,50.0,POSITIVE,0.3687180280685425,O
CAPÍTULO XI,Admiro-me desta faísca de fé que me ilumina nas minhas trevas!,11,11,0,1,3,0,0,2,5,45.45454545454545,NEUTRAL,0.45879560708999634,Acredite em Deus e em Jesus.
CAPÍTULO XI,"Deste-me o amor, Teresa.",4,4,0,0,1,0,0,1,2,50.0,NEUTRAL,0.5949591994285583,Esteja pronta
CAPÍTULO XI,Ainda creio; que não se apaga a luz que é tua; mas a providência divina desamparou-me.,16,14,0,0,2,1,2,3,8,50.0,NEUTRAL,0.41641879081726074,"Não se apague a luz que é tua, pois a pro"
CAPÍTULO XI,Lembra-te de mim.,3,3,0,0,0,0,1,0,1,33.333333333333336,NEUTRAL,0.4400536119937897,Lembre
CAPÍTULO XI,"Vive, para explicares ao mundo, com a tua lealdade para uma sombra, a razão porque me atraíram para um abismo.",20,17,0,0,6,0,0,2,8,40.0,NEGATIVE,0.3552909791469574,"Vive, para explicar ao mundo, por que me atraíram para o abismo"
CAPÍTULO XI,"Escutarás com glória a voz do mundo, dizendo que eras digna de mim.",13,13,0,0,4,1,0,1,6,46.15384615384615,NEUTRAL,0.5108751654624939,"Escute o que o mundo disser, dizendo que era"
CAPÍTULO XI,À hora em que leres esta carta….,7,7,0,0,3,0,0,0,3,42.857142857142854,NEUTRAL,0.5382466316223145,A carta deve estar pronta.
CAPÍTULO XI,"Não o deixaram continuar as lágrimas, nem depois a presença de Mariana.",12,12,0,0,2,0,2,2,6,50.0,NEGATIVE,0.4460717737674713,Deram o braço para trás e deram o braço
CAPÍTULO XI,"Vinha ela pôr a mesa para a ceia, e quando desdobrava a toalha, disse em voz abafada, como se a si mesma somente o dissesse: — É a última vez que ponho a mesa ao senhor Simão na minha casa! — Porque diz isso, Mariana? — Porque mo diz o coração.",48,39,1,1,9,3,3,8,23,47.916666666666664,NEGATIVE,0.3883558213710785,"Vinha a Mariana para a ceia, e quando desdobrava a toalha, disse em voz abafada:"
CAPÍTULO XI,"Desta vez, o académico ponderou supersticiosamente os ditames do coração da rapariga, e com o silêncio meditativo deu-lhe a ela a evidência antecipada do vaticínio.",25,22,0,0,8,1,1,3,13,52.0,NEGATIVE,0.6793769001960754,O académico ponderou os ditames do vaticínio.
CAPÍTULO XI,"Quando voltou com a travessa da galinha, a filha de João da Cruz vinha a chorar. — Chora com pena de mim, Mariana? — disse Simão enternecido. — Choro, porque me parece que o não tornarei a ver; ou, se o vir, será de um modo que oxalá que eu morresse antes de o ver. — Não será, talvez, assim, minha amiga. — Vossa senhoria não me faz uma coisa que eu lhe peço? — Veremos o que pede, menina. — Não saia esta noite, nem amanhã. — Pede o impossível, Mariana.",84,61,2,0,13,0,9,18,40,47.61904761904762,NEGATIVE,0.578633725643158,A filha de João da Cruz vinha a chorar.
CAPÍTULO XI,"Hei de sair, porque morreria se não saísse. — Então perdoe a minha ousadia.",13,13,0,0,1,0,2,5,8,61.53846153846154,NEUTRAL,0.5243002772331238,Não saísse.
CAPÍTULO XI,Deus o tenha da sua mão.,6,6,0,0,1,0,0,1,2,33.333333333333336,NEUTRAL,0.5183141827583313,Ore e abra
CAPÍTULO XI,A rapariga foi contar ao pai as intenções do académico.,10,10,0,0,4,0,0,1,5,50.0,NEUTRAL,0.36014607548713684,A rapariga foi chamada para o académico
CAPÍTULO XI,"Acudiu logo o mestre João combatendo a ideia da saída, alertando-o para os perigos do ferimento.",16,16,0,0,5,0,1,2,8,50.0,POSITIVE,0.3771292567253113,"O mestre João, após a saída, apanhou a ideia da saída"
CAPÍTULO XI,"Depois, como não conseguiu dissuadi-lo, resolveu acompanhá-lo.",7,7,0,0,0,0,3,4,7,100.0,POSITIVE,0.35474398732185364,Depois de ter conseguido dissua
CAPÍTULO XI,"Simão agradeceu a companhia, mas rejeitou-a com firmeza.",8,8,0,0,2,0,0,2,4,50.0,NEUTRAL,0.4339727461338043,A companhia de Simão rejeitou a oferta
