Nome,Texto
CAPÍTULO XIII,"Se Simão estava no leito doente ou prostrado, Mariana, que tivera alguns princípios de ensino de escrita, sentava-se à banca, e escrevia cem vezes o nome de Simão, que muitas vezes as lágrimas deliam."
CAPÍTULO XIII,"E isto assim se passou, durante sete meses, sem nunca ouvir proferir a palavra amor."
CAPÍTULO XIII,"Isto assim, depois das vigílias noturnas, ora em preces, ora em trabalho, ora no caminho da sua casa, onde ia visitar o pai a altas horas da noite."
CAPÍTULO XIII,"Nunca mais o preso, na perspetiva da forca, viu entrar aquela doce criatura no limiar da ferrada porta, que lhe graduava o ar medindo e calculando para que as inteiras honras da asfixia as gozasse o cordel do patíbulo."
CAPÍTULO XIII,Nunca mais!
CAPÍTULO XIII,"E quando evocava a imagem de Teresa, um capricho dos olhos quebrados afigurava-lhe a visão de Mariana em conjunto com a outra."
CAPÍTULO XIII,E via as duas lagrimosas.
CAPÍTULO XIII,"Saltava então do leito, fincava os dedos nos espessos ferros da janela, e pensava em partir o crânio contra as grades."
CAPÍTULO XIII,"Não o sustinha a esperança na Terra, nem no Céu."
CAPÍTULO XIII,O raio de luz divina jamais penetrou na sua cela.
CAPÍTULO XIII,"O anjo da piedade encarnara naquela criatura celestial, que enlouquecera, ou voltara para o Céu com o espírito dela."
CAPÍTULO XIII,"O que o salvava do suicídio não era pois esperança em Deus, nem nos homens; era este pensamento: Afinal, cobarde!"
CAPÍTULO XIII,Que bravura há em morrer quando não há esperança de vida?
CAPÍTULO XIII,"A forca é um triunfo, quando se encontra no fim do caminho da honra!."
CAPÍTULO XIV,— E Teresa?
CAPÍTULO XIV,"Perguntaram os meus leitores, e não me hei de queixar se me acusarem de a ter esquecido e sacrificado a incidentes de menos porte."
CAPÍTULO XIV,"Esquecido, não."
CAPÍTULO XIV,"Muito há que me reluz e voeja, alada como ideal querubim dos santos, nesta minha quase escuridade, aquela ave do céu, como a pedir-me que lhe cubra de flores o rastilho de sangue que ela deixou na terra."
CAPÍTULO XIV,"Mais lágrimas que sangue deixaste, ó filha da amargura!"
CAPÍTULO XIV,"Flores são tuas lágrimas, e do Céu me diz se os perfumes delas não valem mais aos pés do teu Deus que as preces de muita devota, que morre santificada pelo mundo, e cujo cheiro de santidade não passa do olfato hipócrita ou estúpido dos mortais."
CAPÍTULO XIV,"Teresa Clementina bem a viram transportada da escadaria do templo, onde caíra na liteira que a conduziu ao Porto."
CAPÍTULO XIV,"Recobrando o alento, viu defronte de si uma criada, que lhe dizia banais e frias expressões de alívio."
CAPÍTULO XIV,"Se alguma criada do seu pai lhe era amiga, decerto não aquela, acintosamente escolhida pelo velho."
CAPÍTULO XIV,Nem ao menos a confiança para tal expansão em gritos restava à afligida menina!
CAPÍTULO XIV,Mas um raio de piedade ferira de súbito o peito da mulher até àquela hora desafeta a sua ama.
CAPÍTULO XIV,Perguntava-se a si mesma Teresa se aquela horrorosa situação seria um sonho!
CAPÍTULO XIV,"Sentia-se de novo fortalecer de forças, e voltava à vida, acudida pela consciência da sua desgraça."
CAPÍTULO XIV,"Condoeu-se a criada, e incitou-a a respirar, chorando com ela, e dizendo-lhe: — Pode falar, menina, que ninguém nos segue. — Ninguém? — As suas primas ficaram em Viseu: vêm apenas os dois lacaios. — E o meu pai não? — Não, menina."
CAPÍTULO XIV,"Pode chorar e falar à sua vontade. — Vou para o Porto? — Vamos, sim, minha senhora. — E tu viste tudo como tudo se passou, Constança? — Desgraçadamente vi. — Como foi?"
CAPÍTULO XIV,Conta-me tudo. — A menina bem sabe que o seu primo morreu. — Morreu?
CAPÍTULO XIV,"Vi-o cair quase aos meus pés; mas... — Morreu logo, e depois quiseram os criados, à voz do seu pai, prender o senhor Simão; mas ele com outra pistola… — E fugiu? — atalhou Teresa, com veemente alegria. — Ele deu-se à sozinho prisão. — Está preso?"
CAPÍTULO XIV,"E sufocada pelos soluços, com o rosto no lenço, não ouvia as palavras confortadoras de Constança."
CAPÍTULO XIV,"Serenado algum tempo o violento acesso de gemidos e choro, Teresa sugeriu à criada o louco plano de a deixar fugir na primeira estalagem onde pousassem, para ela ir a Viseu dar o último adeus a Simão."
CAPÍTULO XIV,"A criada a custo despersuadiu-a do intento, pintando-lhe os novos perigos que ia acumular à desgraça do seu amante, e animando-a com a esperança de livrar-se Simão do crime, com a influência do pai, apesar da perseguição do fidalgo."
CAPÍTULO XIV,Calaram lentamente estas razões no espírito de Teresa.
CAPÍTULO XIV,"Chorosa, ansiada e por vezes desfalecida, foi Teresa vencendo a distância que a separava de Monchique, onde chegou ao quinto dia de jornada."
CAPÍTULO XIV,A prelada já estava sabia dos acontecimentos por emissários que se adiantaram ao moroso caminhar da liteira.
CAPÍTULO XIV,"Foi Teresa recebida com brandura pela sua tia, posto que as recomendações de Tadeu de Albuquerque eram clausura rigorosa e absoluta privação de meios de escrever a quem quer que fosse."
CAPÍTULO XIV,"Ouviu a prelada da boca da sua sobrinha a fiel história dos acontecimentos, e viu uma a uma as cartas de Simão Botelho."
CAPÍTULO XIV,"Choraram abraçadas; mas a prelada, enxugadas as lágrimas de mulher ao fogo da austeridade religiosa, falou e aconselhou como freira, e freira que ciliciava o corpo com as rosetas e o coração com as privações tormentosas de quarenta anos."
CAPÍTULO XIV,Teresa carecia de forças para a rebelião.
CAPÍTULO XIV,"Deixou a sua tia a santa vaidade de exorcizar o demónio das paixões, e deu um sorriso ao anjo da morte, que, de permeio ao seu amor e à esperança, lhe interpunha a asa negra, que tão de luz refulgente rebrilha às vezes em corações infelizes."
CAPÍTULO XIV,"Quis Teresa escrever. — A quem, minha filha? — perguntou a prelada."
CAPÍTULO XIV,"Teresa não respondeu. — Escrever-lhe para quê? — disse a religiosa. — Pensas tu, menina, que as tuas cartas lhe chegarão às mãos?"
CAPÍTULO XIV,Que vais tu fazer senão redobrar a ira do teu pai contra ti e contra o infeliz preso?
CAPÍTULO XIV,"Se o amas, como creio, apesar de tudo, pensa em salvá-lo."
CAPÍTULO XIV,"Se não ouves a minha razão, finge-te esquecida."
CAPÍTULO XIV,"Se podes violentar a tua dor, dissimula, faz muito para que ao teu pai chegue a notícia de que lhe serás dócil em tudo, se ele tiver piedade do teu pobre amigo."
CAPÍTULO XIV,Teresa não refletiu muito nessas palavras.
CAPÍTULO XIV,"Deu outro sorriso ao anjo da morte, e pediu-lhe que a envolvesse a ela, e ao seu amor, e à sua esperança, de todo, na negrura das suas asas."
CAPÍTULO XIV,De mês a mês recebia a abadessa de Monchique uma carta do seu primo.
CAPÍTULO XIV,Eram estas cartas um alívio de vingança.
CAPÍTULO XIV,Em todas dizia o velho que o assassino iria ao patíbulo irremediavelmente.
CAPÍTULO XIV,A sobrinha não via as cartas; mas reparava nas lágrimas da compassiva freira.
CAPÍTULO XIV,A débil compleição de Teresa deperecia aceleradamente.
CAPÍTULO XIV,A medicina condenou-a à morte breve.
CAPÍTULO XIV,"Disto foi informado Tadeu de Albuquerque, e respondeu: Não desejava morta; mas, se Deus a levar, morrerei mais tranquilo, e com a honra sem manchas."
CAPÍTULO XIV,Era assim imaculada a honra do fidalgo de Viseu!
CAPÍTULO XIV,"A HONRA, que dizem proceder em linha reta da virtude de Sócrates, da virtude de Jesus Cristo, e da virtude de milhões de mártires, que se deram às garras das feras, quando predicavam a caridade e o perdão aos homens!"
CAPÍTULO XIV,"Quantas carícias inventou a simpatia e a piedade, todas, por ministério das religiosas exemplares de Monchique, aporfiaram em refrigerar o ardor que consumia rapidamente a reclusa."
CAPÍTULO XIV,Tudo inútil.
CAPÍTULO XIV,"Teresa reconhecia com lágrimas a compaixão, e ao mesmo tempo, alegrava-se tirando das carícias a certeza de que os médicos a julgavam incurável."
CAPÍTULO XIV,Alguma freira inadvertida disse-lhe um dia que uma sua amiga do convento dos Remédios de Lamego lhe dissera que Simão tinha sido condenado à morte.
CAPÍTULO XIV,"Teresa estremeceu e murmurou, sem forças já para a exclamação: — E eu ainda vivo!"
CAPÍTULO XIV,"Depois orou, e chorou; mas os costumes da sua vida em paroxismos continuaram inalteráveis."
CAPÍTULO XIV,"Perguntou à senhora, que lhe dera a notícia, se a sua amiga do convento dos Remédios lhe faria o favor de fazer chegar às mãos de Simão uma carta."
CAPÍTULO XIV,"Prontificou-se a freira, depois que ouviu o parecer da prelada."
CAPÍTULO XIV,"Entendeu esta religiosa que o derradeiro colóquio entre dois moribundos não podia danificá- los na vida temporal, nem na vida eterna."
CAPÍTULO XIV,"Esta é a carta que leu Simão, quinze dias depois do seu julgamento: Simão, meu esposo."
CAPÍTULO XIV,Sei tudo.
CAPÍTULO XIV,Está connosco a morte.
CAPÍTULO XIV,Escrevo-te sem lágrimas.
CAPÍTULO XIV,A minha agonia começou há sete meses.
CAPÍTULO XIV,"Deus é bom, que me poupou ao crime."
CAPÍTULO XIV,"Ouvi a notícia da tua morte próxima, e então compreendi porque estou a morrer de hora a hora."
CAPÍTULO XIV,"Aqui está o nosso fim, Simão!"
CAPÍTULO XIV,E as nossas esperanças!
CAPÍTULO XIV,"Quando tu me dizias os teus sonhos de felicidade, e eu te dizia os meus!"
CAPÍTULO XIV,Que mal fariam a Deus os nossos inocentes desejos?
CAPÍTULO XIV,Porque não merecemos nós o que tanta gente tem?
CAPÍTULO XIV,"Assim acabará tudo, Simão?"
CAPÍTULO XIV,Não posso crê-lo.
CAPÍTULO XIV,"A eternidade apresenta-se-me tenebrosa, porque a esperança era a luz que me guiava de ti para a fé."
CAPÍTULO XIV,Mas não pode acabar assim o nosso destino.
CAPÍTULO XIV,Vê se consegues segurar o último fio da tua vida para uma esperança qualquer.
CAPÍTULO XIV,"Ver-nos-emos num outro mundo, Simão?"
CAPÍTULO XIV,Terei eu merecido a Deus contemplar-te?
CAPÍTULO XIV,"Eu rezo, suplico, mas desfaleço na fé, quando me lembram asúltimas agonias do teu martírio."
CAPÍTULO XIV,"As minhas são suaves, quase que as não sinto."
CAPÍTULO XIV,Não deve custar a morte a quem tiver o coração tranquilo.
CAPÍTULO XIV,"O pior é a saudade, saudade daquelas esperanças que tu achavas no meu coração, adivinhando as tuas."
CAPÍTULO XIV,"Não importa, se nada há além desta vida."
CAPÍTULO XIV,"Ao menos, morrer é esquecer."
CAPÍTULO XIV,"Se tu pudesses viver agora, de que te serviria?"
CAPÍTULO XIV,"Eu também estou condenada, e sem remédio."
CAPÍTULO XIV,"Segue-me, Simão!"
CAPÍTULO XIV,"Não tenhas saudades da vida, não tenhas, ainda que a razão te diga que podias ser feliz, se não me tivesses encontrado no caminho por onde te levei à morte."
CAPÍTULO XIV,"E que morte, meu Deus!"
CAPÍTULO XIV,Aceita-a Não te arrependas.
CAPÍTULO XIV,"Se houve crime, a justiça de Deus te perdoará pelas angústias que tens de sofrer no cárcere e nos últimos dias, e na presença da..."
CAPÍTULO XIV,"Teresa ia escrever uma palavra, quando a pena lhe caiu da mão, e uma convulsão lhe vibrou o corpo por muito tempo."
CAPÍTULO XIV,Não escreveu a palavra!
CAPÍTULO XIV,A ideia de forca parou-lhe a vida.
CAPÍTULO XIV,"A freira entrou na cela a pedir-lhe a carta, porque o correio ia partir."
CAPÍTULO XIV,"Teresa, indicando-lha, disse: — Leia, se quiser, e feche-a por caridade, que eu não posso."
CAPÍTULO XIV,Nos três dias seguintes Teresa não saiu do leito.
CAPÍTULO XIV,A cada hora que passava as religiosas assistentes esperavam que ela fechasse os olhos. — Custa muito morrer! — dizia algumas vezes a enferma.
CAPÍTULO XIV,Não faltavam piedosos discursos a divertirem-lhe o espírito do mundo.
CAPÍTULO XIV,"Teresa ouvia-os, e dizia com ânsia: — Mas a esperança do Céu, sem ele!"
CAPÍTULO XIV,"Que é o Céu, meu Deus?"
CAPÍTULO XIV,E o apostólico capelão do mosteiro não sabia dizer se os bens do Céu tinham de comum com os do mundo as delícias que falsamente na Terra se chamam assim.
CAPÍTULO XIV,"Aquelas subtilezas espirituais que vêm com algumas espécies de tísica, assim à maneira dos últimos lampejos da vital flama, tinha-as a enferma, quando acontecia falarem-lhe as religiosas na bem-aventurança."
CAPÍTULO XIV,"Às vezes, se o capelão, convidado pela lucidez de Teresa, entrava nos domínios da filosofia, tratando como tema a imortalidade da alma, a inculta senhora argumentava em breves termos, com razões tão claras a favor da união eterna das almas, já deste mundo esposas, que o padre ficava em dúvidas se seria herético contestar uma cláusula não inscrita em algum dos quatro evangelhos."
CAPÍTULO XIV,Maravilhava-se já a medicina da pertinácia daquela vida.
CAPÍTULO XIV,"Tinha a abadessa escrito ao primo Tadeu, apressando-o a vir ver o anjo ao despedir-se da Terra."
CAPÍTULO XIV,"O velho, tocado de piedade, e porventura de amor paternal, pensou tirar do convento a filha, na esperança de ainda a poder salvar."
CAPÍTULO XIV,E uma forte razão acrescia àquela: era a mudança do condenado para os cárceres do Porto.
CAPÍTULO XIV,"Deu- se pressa, pois, o fidalgo, e chegou ao Porto a tempo que a religiosa, amiga da outra de Lamego, entregar à doente esta carta de Simão: Não me fujas ainda, Teresa."
CAPÍTULO XIV,"Já não vejo a forca, nem a morte."
CAPÍTULO XIV,"O meu pai protege-me, e a salvação é possível."
CAPÍTULO XIV,Prende ao coração os últimos fios da tua vida.
CAPÍTULO XIV,"Prolonga a tua agonia, enquanto te eu disser que espero."
CAPÍTULO XIV,"Amanhã vou para as cadeias do Porto, e hei de ali esperar a absolvição ou comutação da sentença."
CAPÍTULO XIV,A vida é tudo.
CAPÍTULO XIV,Posso amar-te no degredo.
CAPÍTULO XIV,"Em toda a parte há céu, e flores, e Deus."
CAPÍTULO XIV,"Se viveres, um dia serás livre; a pedra do sepulcro é que nunca se levanta."
CAPÍTULO XIV,"Vive, Teresa, vive!"
CAPÍTULO XIV,"Há dias, lembrava-me que as tuas lágrimas lavariam da minha face as nódoas do sangue do enforcado."
CAPÍTULO XIV,Esse pesadelo atroz passou.
CAPÍTULO XIV,Agora respira-se neste inferno; o esparto do carrasco já me não aperta em sonhos a garganta.
CAPÍTULO XIV,"Já contemplo os teus olhos no céu, e reconheço a providência dos infelizes."
CAPÍTULO XIV,"Ontem, vi as nossas estrelas, aquelas dos nossos segredos nas noites de ausência."
CAPÍTULO XIV,"Voltei à vida, e tenho o coração cheio de esperanças."
CAPÍTULO XIV,"Não morras, amor da minha alma!"
CAPÍTULO XIV,"Ia alta a noite, quando Teresa, sentada no seu leito, leu esta carta."
CAPÍTULO XIV,Chamou a criada para ajudá-la a vestir.
CAPÍTULO XIV,Mandou abrir a janela do seu quarto e encostou as faces às reixas de ferro.
CAPÍTULO XIV,"Esta janela dava para o mar, e o mar era nessa noite uma imensa flama de prata; e a Lua esplendidíssima eclipsava o fulgor dumas estrelas, que Teresa procurava no céu. — São aquelas! — exclamou ela. — Aquelas quê, minha senhora? — disse Constança. — As minhas estrelas!"
